id_loja|tipo_loja|cidade|estado|rua|bairro_distrito|venda
6773834222497971431|TIPO 6|GOIANIA|GO|AV PE WENDEL,171,|SETOR SAO JOSE|17573.37
5849746666663364539|TIPO 11|CURITIBA|PR|AV. REPÚBLICA ARGENTINA, 2930 – PORTAO,||17529.25
4441696408975566436|TIPO 6|SALVADOR|BA|R JAYME VIEIRA LIMA,159,|PAU DA LIMA|17440.24
5230977051233384842|TIPO 11|CURITIBA|PR|AVENIDA VICTOR FERREIRA DO AMARAL, Nº 2633 – TARUMA,||17383.27
1555855824164601752|TIPO 6|GOIANIA|GO|AV ARAXA, 949, QD 33 LT 01 19|JD ANA LUCIA|17382.42
3527403693989401585|TIPO 6|GOIANIA|GO|AV SANTA MARIA,SN,GLEBA 01 A 02|CONDOMINIO RESIDENCIAL SANTA RITA|17308.58
4803704558871616614|TIPO 10|GUARULHOS|SP|R CONEGO VALADAO,641,|GOPOUVA|17307.37
32092605265013568|TIPO 7|GOIANIA|GO|AV  24 DE OUTUBRO,934,|SETOR CAMPINAS|17274.75
3805247318582325733|TIPO 9|CAMPINAS|SP|AV RUY RODRIGUEZ,1540,|JARDIM NOVO CAMPOS ELISEOS|17229.88
1475304827337654819|TIPO 6|GOIANIA|GO|AV REPUBLICA DO LIBANO,SN,LTS 56/58|SETOR OESTE|17209.82
2487264494531067097|TIPO 6|GOIANIA|GO|R 10,623,QD E7 LT 54 E|ST OESTE|17137.63
6745876080412591828|TIPO 6|BRASILIA|DF|SHIS/CL QI 05 CONJ F,SN,SUB SOLO|LAGO SUL|17137.5
7100757418879028113|TIPO 11|CURITIBA|PR|AV. IGUACU, 2619 – AGUA VERDE,||17107.92
938956775620534216|TIPO 7|CURITIBA|PR|AV REPUBLICA ARGENTINA,1115,|AGUA VERDE|16971.36
8578733212605650819|TIPO 7|FORTALEZA|CE|AV BEZERRA DE MENEZES,871,|PARQUELANDIA|16877.66
4215316764114421518|TIPO 11|CURITIBA|PR|PRACA RUI BARBOSA 765||16848.45
4179471417537655458|TIPO 6|BRASILIA|DF|LOTE 02 QD 206 PRACA TUIM,SN,|AGUAS CLARAS|16805.14
5038562299555664579|TIPO 10|CAMPINAS|SP|AV JOHN BOYD DUNLOP,7624,|CIDADE SATELITE IIRIS|16768.16
5310041207744048995|TIPO 7|CAMPINAS|SP|AV ALBINO J BARBOSA OLIVEIRA,1282,|BARAO GERALDO|16670.74
6025970171311046723|TIPO 6|CAMPINAS|SP|AV ANTONIO CARLOS COUTO BARROS,365,|SOUZAS|16654.94
2521808929756124809|TIPO 7|BRASILIA|DF|CNB 12 LOTE 8 LJ 1 SETOR B2W,SN,|TAGUATINGA NORTE|16644.17
840764233926850072|TIPO 6|SALVADOR|BA|AV SAO RAFAEL,1293,|PAU DA LIMA|16606.8
178082136238665947|TIPO 7|FORTALEZA|CE|AV DOM LUIS,1200,|ALDEOTA|16396.67
409557572626715157|TIPO 11|CURITIBA|PR|AV. SETE DE SETEMBRO, 6948 – SEMINARIO,||16362.59
4198559674997718160|TIPO 6|GOIANIA|GO|AV LAGUNA,933,QD 130 LT 28|JD ATLANTICO|16349.76
1959316050029578826|TIPO 10|CAMPINAS|SP|R GENERAL OSORIO,1158,|CENTRO|16281.93
1899336151705202320|TIPO 7|BRASILIA|DF|22,SN,LOTE 001 LOJA 001|VILA SAO JOSE SAO SEBASTIAO|16269.87
1487957991956477750|TIPO 10|CAMPINAS|SP|AV FRANCISCO ALFREDO JUNIOR,367,|SWISS PARK|16111.92
6236778150213091920|TIPO 11|CURITIBA|PR|RUA CARLOS KLEMTZ, Nº 1553 – FAZENDINHA – PR,||16089.25
8666315200002614025|TIPO 6|GOIANIA|GO|RUA 3,317,QD 41 LT 18 E|SETOR CENTRAL|15938.73
6596440706655592161|TIPO 10|CAMPINAS|SP|AV ANCHIETA,900,|CENTRO|15935.8
8887479341823241123|TIPO 6|BRASILIA|DF|SHC/SW CCSW 06 BLOCO 4/5,SN,|SUDOESTE|15885.3
8776939886204024225|TIPO 7|BRASILIA|DF|CNM 1 BLOCO D LOTE 01 SN,SN,|CEILANDIA CENTRO|15734.9
4853083785145233901|TIPO 6|FORTALEZA|CE|AV RUI BARBOSA,2727, LJ 01|JOAQUIM TAVORA|15675.67
1057302100404343565|TIPO 9|CURITIBA|PR|AV PARANA,3693,|BOA VISTA|15656.91
2603236849732763172|TIPO 10|CAMPINAS|SP|AV ANDRADE NEVES,2018,|JD CHAPADAO|15575.41
2446275301410481762|TIPO 6|SALVADOR|BA|AV EUCLYDES DA CUNHA, 08|GRACA|15550.49
6700791960367992815|TIPO 10|CAMPINAS|SP|AV JOSE CARLOS D AMARAL GALVAO,468,|JARDIM SAO JOSE|15543.11
3438085908774299117|TIPO 6|GOIANIA|GO|AVENIDA PLANICIE, 1424, QUADRA01 LOTE 07|RESIDENCIAL DOS IPES|15444.76
50943953181078737|TIPO 6|GOIANIA|GO|AVENIDA NERO MACEDO|CIDADE JARDIM|15366.53
7905753007553313935|TIPO 9|CURITIBA|PR|AV JUC KUBTSCHECK DE OLIVEIRA,2211,|CIDADE INDUSTRIAL|15360.87
3265941598827438844|TIPO 5|GUARULHOS|SP|AV SETE DE SETEMBRO,1994,|VILA GALVAO|15346.0
3002020722625839708|TIPO 5|GUARULHOS|SP|R JOSE MIGUEL ACKEL,1014,|PARQUE INDUSTRIAL CUMBICA|15346.0
2767715614589840580|TIPO 4|GOIANIA|GO|AV T2,3450,QD CH LT 01 05|SETOR SOL NASCENTE|15345.22
8745402862806460802|TIPO 6|FORTALEZA|CE|R PADRE GUERRA,00852,|PARQUELANDIA|15338.82
186526028009750643|TIPO 7|BRASILIA|DF|QN 318 CJ 02 L 1 ,SN,|SAMAMBAIA SUL|15321.91
3119111727977713700|TIPO 11|CURITIBA|PR|RUA JOAO BETTEGA, Nº. 6.100, BAIRRO: CIC, CURITIBA – PR,||15229.36
8389338836261821230|TIPO 11|CURITIBA|PR|RUA MARECHAL DEODORO, 2550 – ALTO DA XV,||15187.22
1525295682825085581|TIPO 9|FORTALEZA|CE|R GERMANO FRANCK,300,|PARANGABA|15000.0
9003032505865689745|TIPO 6|GOIANIA|GO|AV ANHANGUERA,5898,|AEROPORTO|15000.0
1147151294796486528|TIPO 6|GOIANIA|GO|AV IPANEMA,1440,QUADRA 06 LT 15 16|JD ATLANTICO|15000.0
5738419418499545841|TIPO 6|GOIANIA|GO|AV T 9,2940,QD 260 LT 15/16|JD AMERICA|15000.0
2390336351100768539|TIPO 6|GOIANIA|GO|AV NEROPOLIS,337,QD 02 LT 14/15|JD BALNEARIO MEIA PONTE|15000.0
7845470564053553434|TIPO 6|GOIANIA|GO|AV QUINTA AV,972,Q 57 LT 6|ST LESTE V NOVA|15000.0
7277924480638646634|TIPO 6|GOIANIA|GO|AV TRANSBRASILIANA,405,QD248 L09 10|PARQUE AMAZONIA|15000.0
2158614221105697775|TIPO 6|FORTALEZA|CE|CORONEL MIGUEL DIAS,01389,|ENGENHEIRO LUCIANO CAVALCANTE|14851.57
3770090139555323724|TIPO 6|CAMPINAS|SP|AV ALBERTO SARMENTO,775,|CASTELO|14835.23
3713049318410895461|TIPO 9|SALVADOR|BA|EST DA LIBERDADE,370,|LIBERDADE|14802.71
8466999956725055420|TIPO 9|SALVADOR|BA|R TORQUATO BAHIA,3,TERREO|COMERCIO|14802.71
6888698969753215806|TIPO 2|SALVADOR|BA|R ELIAS NAZARE,22,|CALCADA|14780.46
4163129075041664094|TIPO 10|CAMPINAS|SP|R OLAVO BILAC,197,|CAMBUI|14775.21
3388445376602015103|TIPO 6|GOIANIA|GO|AV T 63,226,SETOR BELA VISTA|BELA VISTA|14770.94
7419125607898249525|TIPO 11|CURITIBA|PR|AVENIDA MANOEL RIBAS, Nº 1860 – VISTA ALEGRE,||14754.7
4146664155529814161|TIPO 8|SALVADOR|BA|R CAMPINAS BROTAS,60,|BROTAS|14733.85
5789748493307778901|TIPO 11|CURITIBA|PR|AV. ERASTO GAETNER, 182 – BACACHERI,||14727.33
5255665008915263994|TIPO 2|SALVADOR|BA|AV GENERAL SAN MARTIN,496,LJ HIPERM|FAZENDA GRANDE DO RETIRO|14653.06
6905962475993218349|TIPO 7|BRASILIA|DF|Q SHIS CL QI 17 BL H LJ 103 ,SN,|SETOR DE HABITACOES INDIVIDUAIS SUL|14641.85
7847177360766518699|TIPO 10|CAMPINAS|SP|R CUMARU,281,|LOTEAMENTO ALPHAVILLE CAMPINAS|14612.04
1076796460609531710|TIPO 10|GUARULHOS|SP|AV DR TIMOTEO PENTEADO,2856,|VILA SAO JUDAS TADEU|14600.12
3354940359916667479|TIPO 6|FORTALEZA|CE|AV FRANCISCO SA,04474,|ALVARO WEYNE|14559.73
4592475665778315793|TIPO 6|SALVADOR|BA|AV JOANA ANGELICA,153,|NAZARE|14502.88
6083711910011815193|TIPO 10|CAMPINAS|SP|AV CAMUCIM,178,|PQ UNIVERSITARIO DE VIRACOPOS|14471.53
242098599314375072|TIPO 10|CAMPINAS|SP|AV JORGE TIBIRICA,1900,|JARDIM DOS OLIVEIRAS|14429.42
3009977393014093323|TIPO 11|CURITIBA|PR|AV. CANDIDO DE ABREU, Nº 691 - CENTRO CIVICO,||14418.29
5180880698748306033|TIPO 6|SALVADOR|BA|PC ALMEIDA COUTO,6,|NAZARE|14389.58
3764291772017729344|TIPO 6|GOIANIA|GO|R 90,808,QD F47 LT 108 10|ST MARISTA|14224.28
6071991082751631532|TIPO 7|GOIANIA|GO|AV  REPUBLICA DO LIBANO,2576,|SETOR OESTE|14128.63
1293351600062338248|TIPO 6|PORTO ALEGRE|RS|AV PROTASIO ALVES,8435,|PROTASIO ALVES|14033.33
5026315686338537138|TIPO 10|CAMPINAS|SP|R JASMIM,455,|CHACARA PRIMAVERA|14005.68
787451138543778703|TIPO 10|CAMPINAS|SP|R ENG AUGUSTO DE FIGUEIREDO,698,|VILA PROGRESSO|13859.98
5178548754718298211|TIPO 6|FORTALEZA|CE|R PADRE ANCHIETA,00581,|MONTE CASTELO|13801.61
6962622831690976794|TIPO 6|BRASILIA|DF|EQS 406/407,SN,BLOCO A|ASA SUL|13787.5
3726714636501407993|TIPO 10|CAMPINAS|SP|R DELFINO CINTRA,500,|BOTAFOGO|13783.79
4675271338396727974|TIPO 10|CAMPINAS|SP|R JOAO BORGES,186,|CHACARAS CAMPOS ELISEOS|13773.02
7991213757040082256|TIPO 9|CURITIBA|PR|AV MAR MASCARENHAS DE MORAES,705,|SANTA CANDIDA|13599.88
6974188606796857502|TIPO 7|SALVADOR|BA|AV ALIOMAR BALEEIRO,15375,|SAO CRISTOVAO|13558.59
7282617353289463449|TIPO 10|CAMPINAS|SP|AV ENG ANTONIO F PAULA SOUZA,1961,|JARDIM CURA D'ARS|13527.92
370369149651190923|TIPO 6|FORTALEZA|CE|AV BERNARDO MANUEL, 8314|ITAPERI|13449.55
769802634661610685|TIPO 7|BRASILIA|DF|36 N L 05 BL 11 LJS 44 A 51,SN,|NORTE|13412.72
4566356308646267483|TIPO 6|SALVADOR|BA|AV SUBURBANA,SN,|PLATAFORMA|13410.42
1239744106166641914|TIPO 11|CURITIBA|PR|RUA FILIPINAS, Nº. 601, LOJAS 01, 02, 03 E 04, BAIRRO: CAJURU,||13302.43
1168789862565798934|TIPO 10|CAMPINAS|SP|R DR EDGARD PEREIRA DE SOUZA,187,|PQ VALENCA I|13298.73
5694784985045886046|TIPO 9|CURITIBA|PR|R GAL MARIO TOURINHO,2290,|BARIGUI|13296.37
6283523736271164523|TIPO 10|CAMPINAS|SP|AV PROF ATILIO MARTINI,243,|JARDIM NOVO BARAO GERALDO|13274.33
6500292157220002153|TIPO 10|CAMPINAS|SP|R NADALINA VAROLLO FUZARO,5,|JD SAO PEDRO DE VIRACOPOS|13155.62
8853568389444971244|TIPO 10|CAMPINAS|SP|AV ANTONIO CARLOS C DE BARROS,407,|JARDIM CONCEICAO|13123.91
3947012285504983539|TIPO 11|CURITIBA|PR|AV. BATEL, 1636 – BATEL,||13106.25
6692258699907992965|TIPO 6|CAMPINAS|SP|AV ALBINO JOSE BARBOSA OLIV,1340,|BARAO GERALDO|12994.6
6312809164805272879|TIPO 7|BRASILIA|DF|SHCGN CR QD 708709 BL B LJ 18,SN,|ASA NORTE|12992.1
386320322134412489|TIPO 7|CURITIBA|PR|AV WINSTON CHURCHILL,2567,|PINHEIRINHO|12913.4
4812036594522203569|TIPO 6|SALVADOR|BA|R. PROF. SABINO SILVA, 607|JARDIM APIPEMA|12796.22
4172402525740086761|TIPO 11|CURITIBA|PR|AVENIDA SENADOR SALGADO FILHO, Nº 6478 – UBERABA,||12775.76
724384766834014811|TIPO 11|CURITIBA|PR|AV. IGUACU, 2063 – AGUA VERDE,||12640.02
1333608227255020834|TIPO 7|CURITIBA|PR|R GENERAL POTIGUARA,2976,|FAZENDINHA|12580.36
3470870924751585323|TIPO 11|CURITIBA|PR|AVENIDA ANITA GARIBALDI, Nº 3160 – BARREIRINHA – PR,||12550.92
8502664784746979067|TIPO 6|SALVADOR|BA|AL EUVADO LUZ,92,LJ 01|HORTO BELA VISTA|12499.73
5746172225164226235|TIPO 8|CAMPINAS|SP| R DR QUIRINO, 1801|CENTRO|12494.93
4311032227796779468|TIPO 11|CURITIBA|PR|PRACA TIRADENTES, 70 – CENTRO,||12470.08
6212762746168727876|TIPO 7|CURITIBA|PR|R COMENDADOR ARAUJO,731,|BATEL|12453.54
1728586913198961401|TIPO 6|BRASILIA|DF|QE AREA ESPECIAL K, 2,|GUARA 1|12319.43
6887318602833670013|TIPO 11|CURITIBA|PR|AVENIDA MANOEL RIBAS, 6664, BAIRRO: SANTA FELICIDADE,||12307.65
3650832946985260613|TIPO 6|BRASILIA|DF|SHI NORTE AREA ESP Q1,02,BL A LOJA|LAGO NORTE|12295.5
4800629725280015794|TIPO 10|CAMPINAS|SP|AV CARLOS GRIMALDI,78,|JARDIM CONCEICAO|12285.82
2876960039701581129|TIPO 10|CAMPINAS|SP|AV PAPA JOAO XXIII,191,|JARDIM EULINA|12216.49
4950967571488198799|TIPO 11|CURITIBA|PR|RUA PASTOR CARLOS FRANK, 1621 – BOQUEIRAO,||12202.09
379178747577658112|TIPO 7|FORTALEZA|CE|AV DOM LUIS,500,|ALDEOTA|12049.33
6825192194036602758|TIPO 10|CAMPINAS|SP|AV LAFAYETE ARRUDA CAMARGO,248,|PQ SAO QUIRINO|11885.73
190595394477137805|TIPO 6|BRASILIA|DF|EQN 404/405 BLOCO A,SN,|ASA NORTE|11860.07
6921292654888887241|TIPO 7|BRASILIA|DF|CNB 9 LOTE 09 SN,SN,|TAGUATINGA NORTE|11822.65
4912764444178601738|TIPO 6|FORTALEZA|CE|MARECHAL MAN CAS BRANCO,00352,CASA|MESSEJANA|11794.98
358097970495597326|TIPO 11|CURITIBA|PR|AVENIDA PRESIDENTE WENCESLAU BRAZ, Nº 2262 – GUAIRA,||11786.31
5151138828619751876|TIPO 10|GUARULHOS|SP|R ARMANDO ARRUDA PEREIRA,31,|JARDIM ZAIRA|11735.54
7841528717720723139|TIPO 11|CURITIBA|PR|RUA JUSCELINO KUBITSCHEK DE OLIVEIRA, 2211 – CIDADE INDUSTRIAL,||11574.74
8552341301043277616|TIPO 6|FORTALEZA|CE|AV ANTONIO SALES,03700,LJ 01|DIONISIO TORRES|11560.25
9220924489310194655|TIPO 6|SALVADOR|BA|R VISCONDE SAO LOURENCO,08,10 TER|FS PEDRO|11556.98
3299348361346185952|TIPO 10|CAMPINAS|SP|AV PAMPLONA,359,|JD ST GENEBRA|11444.6
5198723744262746370|TIPO 7|BRASILIA|DF|QN 7 AREA ESPECIAL 1,SN,|RIACHO FUNDO I|11432.57
6018614008863660878|TIPO 10|CAMPINAS|SP|AV DR MORAES SALLES,1413,|JD GUARANI|11415.04
8230838345197192792|TIPO 10|CAMPINAS|SP|AV WASHINGTON LUIS,1273,|VILA MARIETA|11369.59
784032605593425308|TIPO 8|GUARULHOS|SP|AVENIDA BARTOLOMEU DE CARLOS 230|JARDIM FLOR DA MONTANHA|11341.69
1127648349416657605|TIPO 6|FORTALEZA|CE|AV BEZERRA DE MENEZES,1498,1548|SAO GERARDO|11300.8
3882728970537051377|TIPO 6|FORTALEZA|CE|R DR COSTA ARAUJO,1132,|FATIMA|11290.63
1234785716869343865|TIPO 6|GOIANIA|GO|RUA T 38,415,|SETOR BUENO|11282.98
6763031436711207351|TIPO 6|FORTALEZA|CE|R PADRE VALDEVINO,920,|ALDEOTA|11265.42
3809306096270368745|TIPO 10|CAMPINAS|SP|AV PRESIDENTE JUSCELINO,105,|JARDIM CAMPOS ELISEOS|11260.28
651203327736136287|TIPO 7|CURITIBA|PR|R ALBERICO FLORES BUENO,371,|ATUBA|11219.63
5106058260743942088|TIPO 6|FORTALEZA|CE|AV WASHINGTON SOARES,1500,LJS 3/4/5|EDSON QUEIROZ|11168.43
5936087472586778616|TIPO 11|CURITIBA|PR|RUA BRIGADEIRO FRANCO, Nº 2300, LOJAS 310 – CENTRO,||11022.91
4291645097192494367|TIPO 10|CAMPINAS|SP|R JOAQUIM VLC,579,|VL TEIXEIRA|11015.09
6806633261278286729|TIPO 7|FORTALEZA|CE|MONSENHOR TABOSA 00634|CENTRO|10997.1
7054750951128686144|TIPO 10|CAMPINAS|SP|AV DR THEODURETO DE A CAMARGO,109,|JARDIM N SENHORA AUXILIADORA|10925.06
5778068786594924550|TIPO 11|CURITIBA|PR|RUA VISCONDE DE NACAR, 1322 – CENTRO,||10859.65
1053397068098706295|TIPO 7|BRASILIA|DF|RUA 5 CHACARA 115,SN,LOTE 14|SETOR HABITACIONAL VICENTE PIRES|10686.74
7654772907917945482|TIPO 6|FORTALEZA|CE|AV MAEST LISBOA,802,|ALAGADICO|10639.56
8253239000579841583|TIPO 7|SALVADOR|BA|R CAPITAO MELO,607,|STELLA MARIS|10615.3
7492048421353319297|TIPO 6|GOIANIA|GO|AV T 5,SN,QD 151 LT 01|SETOR BUENO|10567.63
1101781230878371427|TIPO 6|CAMPINAS|SP|AV WASHINGTON LUIZ,2480,|VILA MARIETA|10553.45
814752940197424163|TIPO 7|GOIANIA|GO|AV  INDEPENDENCIA,3392,|SETOR CENTRAL|10539.6
756166228437579489|TIPO 11|CURITIBA|PR|RUA JACAREZINHO, 942 – MERCES,||10510.86
6018876129251449425|TIPO 10|CAMPINAS|SP|R BUARQUE DE MACEDO,512,|JARDIM BRASIL|10508.35
2727041354815346811|TIPO 10|CAMPINAS|SP|AV SUACUNA,94,|VL AEROPORTO|10497.83
4935834933251747337|TIPO 6|FORTALEZA|CE|AV SANTOS DUMONT,3130,|ALDEOTA|10462.41
2284117413956472748|TIPO 6|GOIANIA|GO|AVENIDA T 63,4052,|ANHANGUERA|10431.58
3754592281915348905|TIPO 11|CURITIBA|PR|AVENIDA ANTÔNIO ESCORSIN, Nº.535 – SANTA FELICIDADE,||10262.44
7094194920818030934|TIPO 6|FORTALEZA|CE|AV AGUANAMBI,1393,|FATIMA|10256.35
2324167321204475878|TIPO 11|CURITIBA|PR|RUA LÉA MOREIRA DE SOUZA MOURA, N° 14 – CIC,||10229.68
8413470344308329691|TIPO 7|BRASILIA|DF|QNN 31 AREA ESPECIAL A,SN,|CEILANDIA NORTE|10207.96
1869820998187844445|TIPO 11|CURITIBA|PR|RUA JOAO ALENCAR GUIMARAES, Nº.160 – SANTA QUITÉRIA,||10204.29
6986863704858982087|TIPO 11|CURITIBA|PR|RUA PROFESSOR JOAO FALARZ, Nº 1709 – CAMPO COMPRIDO,||9962.27
7993665668635376413|TIPO 7|BRASILIA|DF|QN 5A CONJUNTO 2,SN,LOTE 02 E 03|RIACHO FUNDO II|9956.89
6835116095251070147|TIPO 11|CURITIBA|PR|RUA CONDE SAO JOAO DAS DUAS BARRAS, 2448 – BOQUEIRAO,||9880.45
3314092819544398631|TIPO 6|BRASILIA|DF|SHCS 308/309,SN,BLOCO A MC|ASA SUL|9858.59
8323919277739846467|TIPO 6|FORTALEZA|CE|AV GOV PARSIFAL BARROSO,600,|PRES KENNEDY|9825.58
5222908741466235036|TIPO 9|CURITIBA|PR|R FRANCISCO DEROSSO,3488,|SHOPPING E SPORTS|9822.91
5345142934725055735|TIPO 11|CURITIBA|PR|RUA AMAURY LANGE SILVERIO, Nº128,||9766.6
773056991647696462|TIPO 11|CURITIBA|PR|RUA ANTÔNIO GRADE, Nº 497 – VISTA ALEGRE,||9761.47
1188562338228716493|TIPO 11|CURITIBA|PR|RUA BRIGADEIRO FRANCO, 3746 REBOUCAS,||9579.14
1539622138267179625|TIPO 7|CURITIBA|PR|R ROCHA POMBO,600,|JUVEVE|9571.37
7133234190726049754|TIPO 11|CURITIBA|PR|RUA JOSÉ LOUREIRO, 235 – CENTRO,||9567.74
7811384743962911204|TIPO 5|GOIANIA|GO|AV GOIAS,2151,|SETOR CENTRAL|9475.41
6043737309459555053|TIPO 11|CURITIBA|PR|AV. SALGADO FILHO, 3100 -  UBERABA,||9391.92
2755923717511915798|TIPO 7|BRASILIA|DF|CNN 2 BLOCO C LOTE 05 SN,SN,|CEILANDIA CENTRO|9381.17
3087901102999945159|TIPO 11|CURITIBA|PR|RUA ALCIDES MUNHOZ 494 - MERCÊS – CURITIBA – PR,||9370.31
4355346330891408750|TIPO 11|CURITIBA|PR|AV. NOSSA SRA.DE LOURDES, 63 LJ. 12/13 – JARDIM DAS AMERICAS,||9350.41
7022818989905457645|TIPO 6|BRASILIA|DF|SHCS EQ 304/305,SN,BLOCO A|ASA SUL|9330.3
3698907753905222747|TIPO 9|PORTO ALEGRE|RS|AV ASSIS BRASIL,11120,|SARANDI|9316.89
1803364667084510348|TIPO 7|BRASILIA|DF|QNE 6 L 08 E 09 SN LJ 01 E 02,SN,|TAGUATINGA NORTE|9233.38
4852486208313536144|TIPO 6|GOIANIA|GO|AV E,SN,QD B 03|JARDIM GOIAS|9185.97
8182433056669737061|TIPO 11|CURITIBA|PR|AVENIDA DESEMBARGADOR HUGO SIMAS, 581 – BOM RETIRO,||9140.09
7135719388330927931|TIPO 11|SALVADOR|BA|AVENIDA TANCREDO NEVES,3133||9093.57
2387213582887856125|TIPO 11|CURITIBA|PR|RUA AUGUSTO STRESSER, Nº 1511 – HUGO LANGE,||9082.52
8941293602771802361|TIPO 11|CURITIBA|PR|RUA MARECHAL DEODORO, 485 - CENTRO,||9081.82
8584171020352206731|TIPO 11|CURITIBA|PR|AVENIDA ERASTO GAERTNER, NÚMERO 1782, BAIRRO: BACACHERI,||9061.56
8737206467617228209|TIPO 11|GUARULHOS|SP|RODOVIA HELIO SMIDT,S/N||9051.79
2846480095623242325|TIPO 11|CURITIBA|PR|AV. MARECHAL FLORIANO PEIXOTO, 7990 – BOQUEIRAO,||9045.91
8178389370016283947|TIPO 7|GOIANIA|GO|AVENIDA MANGALO 45 QD1 LT09A|SETOR MORADA DO SOL|8985.3
6711390979219057973|TIPO 10|CAMPINAS|SP|R FLORIANO CAMARGO PENTEADO,247,|PONTE PRETA|8979.52
6091617830355462491|TIPO 7|BRASILIA|DF|QS 314 CONJUNTO 06 LOTE 01 S/N|SAMAMBAIA SUL (SAMAMBAIA)|8962.31
1767544202076693458|TIPO 6|FORTALEZA|CE|AV ABOLICAO,3790,|MUCURIPE|8813.48
3251986466169336879|TIPO 11|CURITIBA|PR|AV. PREFEITO ERASTO GAETNER, 387 BACACHERI,||8698.03
4615333070580828187|TIPO 6|FORTALEZA|CE|AV BORGES DE MELO,1135,LOJA|PARREAO|8681.29
5830083403655611904|TIPO 11|CURITIBA|PR|AV. JOAO GUALBERTO, 1643 – JUVEVE,||8574.38
3951587781957700225|TIPO 11|CURITIBA|PR|RUA THEODORO MAKIOLKA, N° 64 – SANTA CANDIDA,||8569.14
5097090618167073387|TIPO 7|SALVADOR|BA|R GENARO DE CARVALHO,300,|CASTELO BRANCO|8530.59
9028426515159742208|TIPO 11|CURITIBA|PR|RUA CAROLINA DEROSSO, Nº 79 – XAXIM,||8454.44
3315383707084843091|TIPO 11|CURITIBA|PR|RUA NICOLA PELLANDA Nº1047 - PINHEIRINHO,||8454.23
2448719889963250772|TIPO 11|CURITIBA|PR|AVENIDA MANOEL RIBAS, Nº 7827 – BUTIATUVINHA,||8382.9
6433128811898096370|TIPO 8|GUARULHOS|SP|AENIDA PAULO FACCINI,295 LOTE B|MACEDO|8235.94
49594142721326572|TIPO 11|CURITIBA|PR|RUA XV DE NOVEMBRO, 2.182 ALTO DA XV,||8181.43
3139136518945095064|TIPO 11|CURITIBA|PR|RUA GUILHERME IHLENFELDT, Nº17 – BACACHERI,||8145.97
3923270108862676104|TIPO 11|CURITIBA|PR|RUA PROFESSOR JOAO FALARZ, 1160 - CIC,||8096.84
6048149584688214727|TIPO 11|CURITIBA|PR|R XV DE NOVEMBRO 634||8066.58
5769488267550897689|TIPO 11|CURITIBA|PR|RUA VEREADOR ADEODATO VOLPI, Nº.126 – CAPAO RASO,||8039.44
6506687293783921064|TIPO 11|CURITIBA|PR|RUA CAPITAO SOUZA FRANCO, 760 - BATEL,||8012.81
3543826137554677993|TIPO 9|FORTALEZA|CE|AV FREI CIRILO,03840,|MESSEJANA|8000.0
2036643235685607987|TIPO 9|SALVADOR|BA|EST DO MATADOURO|AGUAS CLARAS|8000.0
8883408942185527313|TIPO 11|CURITIBA|PR|RUA PROF. PEDRO VIRIATO P. DE SOUZA, 565 LJ D – CAMPINA DO SIQUEIRA,||7836.82
9064319895531937970|TIPO 11|CURITIBA|PR|RUA SAO JOSÉ DOS PINHAIS, 1523 – SITIO CERCADO,||7831.65
6098189839495525811|TIPO 11|CURITIBA|PR|RUA JOAO BORSATO Nº 382, PORTAO, ESQUINA COM RUA JOAO BETTEGA,||7817.85
2652067136095731739|TIPO 11|CURITIBA|PR|AV. NOSSA SENHORA DA LUZ, 1957 - HUGO LANGE,||7795.62
5489779971954190176|TIPO 11|CURITIBA|PR|ALAMEDA NOSSA SENHORA DO SAGRADO CORACAO 713||7791.28
4183837241637992221|TIPO 11|CURITIBA|PR|AVENIDA SENADOR SALGADO FILHO, Nº 1930 – GUABIROTURA,||7736.52
9194187818501331139|TIPO 11|CURITIBA|PR|AVENIDA IGUACÚ, 1040 – REBOUCAS,||7649.33
2686872222924499168|TIPO 9|FORTALEZA|CE|AV LINEU MACHADO,419,LJ 2028|JOQUEI CLUB|7630.13
3040897493009273488|TIPO 11|CURITIBA|PR|RUA CARLOS KLEMTZ, Nº 814 – FAZENDINHA – PR,||7612.23
4552982603644558696|TIPO 6|SALVADOR|BA|LARGO DAS SETE PORTAS|SETE PORTAS|7602.88
1020384969095167664|TIPO 10|GUARULHOS|SP|AV GUARULHOS,1636,|VILA AUGUSTA|7519.25
3927996191636562853|TIPO 11|CURITIBA|PR|RUA MUNHOZ DA ROCHA, N ° 744 – CABRAL,||7516.5
5155555143717455999|TIPO 11|CURITIBA|PR|AV. JOAO GUALBERTO, 1782 – JUVEVE,1782||7515.0
1198433143767188880|TIPO 11|FORTALEZA|CE|RUA. ILDEFONSO ALBANO, 68|MEIRELES|7475.94
384967024389508326|TIPO 11|CURITIBA|PR|AVENIDA NOSSA SENHORA DE LOURDES, Nº 412 – JARDIM DAS AMÉRICAS,||7392.29
6424736648553743765|TIPO 11|CURITIBA|PR|RUA ALBERICO FLORES BUENO, 863 – BAIRRO ALTO,||7336.78
2222793706250845410|TIPO 11|FORTALEZA|CE|RUA. SENADOR POMPEU, 1520|CENTRO|7298.07
3372759388431501414|TIPO 6|FORTALEZA|CE|AV WASHINGTON SOARES,1779,|EDSON QUEIROZ|7286.24
3972383034653748070|TIPO 11|CURITIBA|PR|AV REPÚBLICA ARGENTINA, 4086 – NOVO MUNDO,||7252.43
